tachometer,underhang_axial,underhang_radial,underhang_tangential,overhang_axial,overhang_radial,overhang_tangential,microphone
-0.64779,1.148,-0.20799,0.064417,0.47867,-0.025677,-0.37844,0.0166
-0.63793,-0.19588,-0.40562,0.025315,0.45437,-0.020659,-0.30465,-0.10726
-0.63784,0.8783,0.20017,0.020266,0.4749,-0.021795,-0.22228,-0.0020185
-0.6492,-0.34712,-0.60171,-0.026255,0.43391,-0.018971,-0.15893,-0.032538
-0.63273,0.88596,0.35706,0.028231,0.44964,-0.022822,-0.044901,-0.069215
-0.64444,0.23701,-0.63537,0.038173,0.42601,-0.023515,-0.029925,0.0030438
-0.63845,0.40373,0.30005,0.12462,0.44117,-0.025042,-0.0024975,-0.13096
-0.6353,0.74352,-0.57428,0.15454,0.43381,-0.023444,-0.022104,0.013339
-0.6469,-0.028484,-0.17165,0.18983,0.42079,-0.023714,-0.045768,-0.13101
-0.63505,1.1493,0.11019,0.1844,0.43119,-0.022777,-0.0862,0.0094934
-0.64187,0.016117,-0.12768,0.14138,0.40307,-0.025048,-0.22703,-0.069337
-0.63923,1.1779,0.40017,0.14578,0.43145,-0.024298,-0.25659,-0.039499
-0.63462,-0.018305,-0.39176,0.07655,0.39898,-0.025106,-0.32771,-0.005158
-0.64709,0.81171,0.51067,0.085105,0.42311,-0.022937,-0.40871,-0.090511
-0.6342,0.72725,-0.57554,0.028674,0.40927,-0.026037,-0.48481,-0.013433
-0.63756,0.37588,0.26741,0.019239,0.42846,-0.025998,-0.48713,-0.12159
-0.64446,0.92823,0.027228,-0.00067233,0.43603,-0.028591,-0.48728,0.012171
-0.63117,-0.031868,0.10604,-0.0016358,0.42351,-0.026646,-0.47664,-0.11882
-0.64616,1.1202,0.25875,0.035656,0.45303,-0.027076,-0.41806,0.016454
-0.63636,-0.063978,-0.094508,0.057872,0.41632,-0.017245,-0.36305,-0.015185
-0.63474,1.1601,0.40246,0.098568,0.43793,-0.0093449,-0.24883,-0.062766
-0.64611,0.21051,-0.18593,0.082042,0.40543,-0.011058,-0.23079,0.0034819
-0.63182,0.66934,0.44043,0.11472,0.41088,-0.0082603,-0.16169,-0.10735
-0.64291,0.68101,-0.097045,0.042849,0.37942,-0.0080485,-0.13944,0.045903
-0.64051,0.33801,0.2933,0.022264,0.3695,-0.0062645,-0.11825,-0.11205
-0.63277,1.1,0.22985,0.032579,0.37454,-0.0080742,-0.093245,0.014653
-0.64563,0.11962,0.26337,0.053961,0.36564,-0.0079138,-0.13225,-0.099419
-0.63111,1.0859,0.44375,0.099461,0.38517,-0.008793,-0.13869,-0.016938
-0.64083,0.14257,0.12059,0.06488,0.35466,-0.011546,-0.17555,0.007376
-0.64228,1.1715,0.55863,0.098272,0.38945,-0.010064,-0.20872,-0.072623
-0.62902,0.5042,0.11315,0.085208,0.37557,-0.012708,-0.30462,-0.036091
-0.64708,0.62744,0.51312,0.12233,0.39015,-0.012207,-0.33559,-0.11672
-0.63163,0.88757,0.11809,0.088413,0.38413,-0.013003,-0.34286,0.011124
-0.63992,0.52049,0.30364,0.014171,0.37612,-0.013561,-0.33622,-0.089805
-0.64148,1.3184,0.32801,-0.042684,0.39481,-0.012034,-0.32934,-0.025894
-0.63033,0.21635,0.24191,-0.075274,0.37342,-0.012419,-0.33285,-0.094016
-0.64422,1.1693,0.36877,-0.039595,0.39743,-0.009531,-0.25673,-0.04259
-0.63589,0.20462,-0.076225,-0.021425,0.33459,-0.010686,-0.26239,0.0047231
-0.63279,0.97953,0.44401,0.050692,0.37822,-0.0040889,-0.17734,-0.073134
-0.64535,0.63302,0.079063,0.067687,0.30189,-0.0092037,-0.19445,-0.019055
-0.62595,0.47575,0.4543,0.13411,0.32839,0.013412,-0.10879,-0.08854
-0.64595,1.0352,0.16585,0.20886,0.31601,0.024751,-0.097856,-0.0092711
-0.62922,0.31418,0.28181,0.28529,0.28644,0.01972,-0.13569,-0.068047
-0.63972,1.2299,0.39951,0.27112,0.33942,0.022268,-0.078789,-0.029812
-0.63572,0.40465,0.18629,0.11971,0.23963,0.017974,-0.13314,-0.024239
-0.64351,1.4752,0.54154,0.0098612,0.32188,0.018661,-0.039777,-0.061427
-0.61454,0.33002,-0.10615,-0.10065,0.21065,0.011653,-0.16197,-0.0091738
-0.70951,0.91736,0.4957,-0.055819,0.30316,0.014227,-0.11765,-0.088515
-0.74106,0.74616,-0.13124,-0.078922,0.2363,0.012179,-0.22348,0.025921
-0.83744,0.52139,0.38149,-0.065132,0.28093,0.014342,-0.22139,-0.09387
-0.78765,1.0724,-0.060942,-0.080002,0.28186,0.011165,-0.24521,0.019058
-0.71273,-0.14829,-0.068356,-0.018823,0.23419,0.01354,-0.31161,-0.076176
-0.85486,1.1971,0.3059,0.090925,0.3373,0.01062,-0.26116,-0.022852
-0.63899,-0.22123,-0.19199,0.10098,0.2333,0.013123,-0.38488,-0.029691
-0.70175,1.0496,0.54331,0.14152,0.34836,0.015087,-0.28384,-0.059432
-0.94122,-0.094566,-0.39136,0.047531,0.24725,0.015138,-0.37366,0.0708
-0.64634,0.40405,0.59586,0.050499,0.31109,0.018347,-0.28878,-0.13624
-0.79299,0.53184,-0.0094216,0.0055515,0.30321,0.019521,-0.26831,0.098205
-0.79313,-0.025735,0.47482,0.026182,0.29805,0.020124,-0.25316,-0.1469
-0.84607,1.0914,0.36225,-0.019845,0.31629,0.025515,-0.21423,0.094287
-1.0011,-0.67713,0.25247,-0.10102,0.27682,0.023744,-0.22319,-0.10799
-0.44923,1.1455,0.57841,-0.071305,0.32178,0.030373,-0.16188,-0.0092711
-1.0029,-0.59263,-0.19988,-0.093316,0.23361,0.012128,-0.25009,0.028842
-0.87415,0.79911,0.64367,0.077469,0.32593,0.0019178,-0.17098,-0.11835
-0.5894,-0.13598,-0.27213,0.10138,0.23535,0.0071288,-0.25104,0.12179
-0.77476,0.28116,0.52209,0.18481,0.29247,0.0018087,-0.19684,-0.16915
-0.68088,0.48812,-0.14357,0.09271,0.2486,0.00012735,-0.26012,0.16555
-0.90733,-0.63794,0.15163,0.055804,0.2387,-0.0035178,-0.28315,-0.10382
-0.88701,1.0106,0.20244,0.018686,0.31373,-0.0046922,-0.17754,0.058291
-0.64163,-0.79479,-0.10845,-0.053982,0.22709,-0.0064891,-0.25538,-0.017789
-0.89598,1.1449,0.4763,-0.022671,0.34138,-0.004397,-0.1629,-0.042371
-0.77432,-0.98513,-0.15417,-0.16344,0.19351,-0.0036975,-0.296,0.19731
-0.85585,0.52225,0.52523,-0.052075,0.31448,-0.003229,-0.17636,-0.1736
-0.80221,-0.14944,-0.088527,-0.085538,0.22666,-0.003582,-0.26768,0.23727
-0.74517,-0.10981,0.44548,0.11686,0.27799,-0.0050452,-0.21191,-0.1937
-0.93594,0.41976,0.036658,0.1588,0.25277,-0.006226,-0.2461,0.27925
-0.80337,-1.4556,0.12498,0.19756,0.1946,-0.0059629,-0.32977,-0.019858
-0.82454,0.90696,0.26891,0.23525,0.32313,-0.0060784,-0.23575,0.035511
-0.89989,-1.0861,-0.14878,0.097996,0.19474,-0.009685,-0.36361,0.11721
-0.82206,0.97175,0.36294,0.19352,0.32332,-0.0069704,-0.20167,-0.11453
-0.89043,-0.79738,-0.33407,0.062368,0.17744,-0.011296,-0.30941,0.25151
-0.78139,0.45503,0.32569,0.13567,0.27641,-0.0096465,-0.20529,-0.20531
-0.79959,0.14548,-0.23733,-0.056552,0.2213,-0.019562,-0.21568,0.26482
-0.83363,-0.37952,0.17285,-0.064452,0.22695,0.0026687,-0.1748,-0.16209
-0.85627,0.80384,-0.071234,-0.11709,0.23016,0.019065,-0.14411,0.17246
-0.68653,-0.87531,-0.087531,-0.11774,0.13947,0.011448,-0.17302,-0.033658
-0.83484,1.259,0.21061,-0.012124,0.24385,0.019284,-0.069458,0.029621
-0.81853,-1.1667,-0.30189,-0.10678,0.095615,0.018193,-0.21455,0.22712
-0.84946,0.83897,0.44736,-0.0025928,0.25144,0.022865,-0.08026,-0.15437
-0.7936,-0.73993,-0.13304,-0.092937,0.16561,0.023031,-0.19586,0.31269
-0.72542,0.14018,0.52249,0.098992,0.2359,0.028082,-0.14038,-0.18874
-0.91958,0.22125,0.026469,0.098863,0.1918,0.028724,-0.21749,0.26214
-0.79693,-0.45011,0.29584,0.13094,0.15161,0.029571,-0.26197,-0.11974
-0.78895,0.9542,0.25213,0.079389,0.21892,0.030052,-0.19413,0.13009
-0.89875,-0.67589,0.048041,-0.035446,0.13011,0.028159,-0.31219,0.062866
-0.74138,1.2993,0.39018,0.0069131,0.20811,0.029706,-0.23822,-0.06133
-0.85612,-0.84444,-0.19565,-0.07521,0.075416,0.029282,-0.32318,0.2159
-0.70765,1.0228,0.45622,0.060024,0.16093,0.032773,-0.23162,-0.18823
-0.90248,-0.22172,-0.27044,-0.10876,0.072327,0.032196,-0.28018,0.33842
-0.85051,0.32891,0.32483,-0.054612,0.12844,0.03473,-0.20827,-0.18382
-0.69724,0.52184,-0.013841,-0.14227,0.10787,0.034037,-0.1657,0.22432
-0.87165,-0.4516,0.15156,-0.090156,0.059617,0.034172,-0.14377,-0.097253
-0.77076,1.1209,0.25062,-0.027019,0.12209,0.033152,-0.052704,0.091634
-0.92146,-0.81686,-0.10425,-0.081736,0.02283,0.030822,-0.12504,0.13929
-0.73143,1.1653,0.47196,0.035623,0.10584,0.031265,0.014578,-0.10229
-0.80048,-0.60433,-0.38519,-0.099675,-0.013373,0.019989,-0.18035,0.26378
-0.91589,0.77954,0.42284,0.038103,0.30775,0.0052678,0.028713,-0.20144
-0.89256,0.11905,-0.35068,-0.036345,0.19058,0.0080337,-0.10603,0.31459
-0.7561,0.12064,0.19473,0.081342,0.38047,0.011473,0.021751,-0.1655
-0.86851,0.79376,-0.018756,0.037698,0.3914,0.0091247,0.055216,0.1947
-0.73276,-0.55256,-0.062375,0.0042669,0.28059,0.0078155,-0.089206,-0.035045
-0.92905,1.144,0.12953,0.084039,0.41457,0.0095418,0.064361,0.036435
-0.86928,-0.77804,-0.46699,0.043948,0.26886,0.010941,-0.053153,0.16908
-0.67829,1.1382,0.24959,0.16163,0.38266,0.0092979,0.08378,-0.13831
-0.77795,-0.42721,-0.49724,0.0016014,0.2433,0.0045554,0.0012464,0.28583
-0.83171,0.61029,0.2469,0.07621,0.32635,0.0058389,0.11345,-0.19979
-0.7641,0.3849,-0.50001,-0.064214,0.19788,0.003073,-0.036045,0.28977
-0.78861,-0.12543,0.0087006,-0.033211,0.37367,0.0082519,0.080313,-0.12563
-0.80204,1.1951,-0.11538,-0.035606,0.48187,0.0073599,0.21144,0.14613
-0.87225,-0.4828,-0.2386,-0.032421,0.36524,0.0079503,0.13345,0.010321
-0.87606,1.4708,0.27216,0.03694,0.50543,0.010793,0.33782,-0.021513
-0.71945,-0.85544,-0.42306,-0.069173,0.34795,0.0068208,0.19781,0.14381
-0.7463,0.75105,0.42309,0.067211,0.46161,0.01225,0.29283,-0.14826
-0.84774,-0.28411,-0.41484,0.025231,0.3446,0.007039,0.21641,0.25776
-0.80739,0.015455,0.32392,0.16966,0.40505,0.010691,0.30038,-0.18373
-0.75741,0.67352,0.067236,0.091336,0.3367,0.0068015,0.19648,0.18796
-0.70653,-0.279,0.31554,0.020183,0.30619,0.01114,0.12046,-0.12079
-0.87085,1.2139,0.33272,-0.073553,0.35832,-0.024073,0.14504,0.094481
-0.71887,-0.4553,0.085712,-0.15925,0.25237,-0.036209,-0.015977,0.040354
-0.72078,1.3439,0.56065,-0.067291,0.3655,-0.035984,0.022869,-0.058726
-0.90973,-0.31415,-0.035644,-0.21323,0.26083,-0.046111,-0.16396,0.13118
-0.72901,0.85998,0.65561,-0.12198,0.36183,-0.041676,-0.11737,-0.13663
-0.81259,0.41941,-0.10931,-0.17376,0.3422,-0.044622,-0.073857,0.11339
-0.80663,0.12684,0.49875,-0.074381,0.36644,-0.040463,-0.016934,-0.16126
-0.87562,0.97362,0.17329,-0.038516,0.35937,-0.041901,-0.0367,0.11911
-0.72352,-0.24684,0.16094,0.033664,0.31477,-0.041099,0.010327,-0.11083
-0.73552,1.2249,0.47164,0.04565,0.32865,-0.039411,0.11754,0.053934
-0.8447,-0.8838,0.034654,-0.066462,0.22828,-0.03796,0.059994,0.063377
-0.78829,0.93214,0.51594,-0.041194,0.28833,-0.039128,0.18835,-0.099638
-0.67497,-0.60907,-0.27479,-0.16087,0.21022,-0.040149,0.19033,0.17446
-0.85867,0.35188,0.48115,-0.077747,0.26456,-0.038872,0.26276,-0.16065
-0.76031,0.18607,-0.30071,-0.14648,0.2015,-0.041253,0.18749,0.16533
-0.69751,-0.51331,0.15263,-0.10465,0.23272,-0.040861,0.1766,-0.1609
-0.83769,0.94971,-0.067007,-0.06458,0.26411,-0.040604,0.1793,0.15907
-0.71637,-1.2356,-0.16859,0.019958,0.18241,-0.03977,0.09882,0.0014619
-0.75456,0.91808,0.21102,0.1661,0.26538,-0.039051,0.1591,-0.0038925
-0.65496,-0.93029,-0.37104,0.058951,0.12801,-0.044975,0.0096334,0.19449
-0.67322,1.0451,0.40766,0.12771,0.24341,-0.045129,0.11908,-0.15199
-0.76778,-0.39914,-0.3755,-0.027995,0.13093,-0.048954,5.8365e-05,0.2777
-0.74893,0.23716,0.41681,0.0301,0.20096,-0.045167,0.019337,-0.19546
-0.72977,0.42181,-0.12622,-0.07487,0.15724,-0.043184,-0.018893,0.24411
-0.8188,-0.56694,0.22912,-0.11642,0.1348,-0.039918,0.031243,-0.10991
-0.67065,1.0911,0.17521,-0.14009,0.2098,-0.037075,0.11413,0.11332
-0.75716,-0.89631,-0.10598,-0.1918,0.11913,-0.036356,0.045557,0.05851
-0.76216,1.3362,0.35237,-0.018496,0.23227,-0.036664,0.20214,-0.058239
-0.83653,-0.70172,-0.39764,-0.021001,0.13439,-0.036131,0.12652,0.14929
-0.79106,0.92982,0.41758,0.15323,0.22287,-0.031941,0.23225,-0.1747
-0.78875,-0.13496,-0.35103,0.072889,0.1464,-0.032153,0.16825,0.22148
-0.77137,0.082649,0.29244,0.13959,0.17803,-0.031877,0.16858,-0.17353
-0.81921,0.68499,-0.16345,0.071136,0.16467,-0.031286,0.15425,0.172
-0.86613,-0.67818,0.039754,0.06407,0.13451,-0.034213,0.091204,-0.10735
-0.71339,1.1394,0.21708,0.036356,0.20025,-0.035945,0.056327,0.066371
-0.77468,-0.88604,-0.17031,-0.084472,0.11436,-0.03678,-0.078128,0.04802
-0.84837,1.2427,0.51164,-0.055813,0.20395,-0.037704,-0.0074039,-0.088029
-0.78969,-0.56531,-0.29682,-0.15284,0.10102,-0.041246,-0.13848,0.16175
-0.85975,0.55013,0.52968,-0.010018,0.1725,-0.039347,-0.12831,-0.16834
-0.75696,0.23561,-0.20716,-0.046211,0.12633,-0.039571,-0.21861,0.2024
-0.74559,0.017754,0.39629,0.02324,0.14964,-0.036433,-0.19994,-0.15654
-0.80029,0.88589,0.14596,-0.018322,0.16264,-0.036619,-0.16689,0.14586
-0.71139,-0.85105,0.13462,-0.031483,0.10772,-0.037133,-0.18955,-0.062011
-0.82601,1.1921,0.45069,0.016875,0.18229,-0.035888,-0.084704,0.020251
-0.71836,-1.0396,-0.10865,-0.090092,0.087304,-0.034771,-0.14849,0.073672
-0.69217,0.9778,0.66891,-0.031855,0.1833,-0.033661,-0.020787,-0.1174
-0.75148,-0.4682,-0.18102,-0.13987,0.1017,-0.037242,-0.075437,0.19359
-0.7249,0.33788,0.62663,-0.060367,0.16244,-0.0378,-0.0051562,-0.17925
-0.73372,0.31099,-0.021557,-0.14175,0.12173,-0.041221,0.0065188,0.20305
-0.71706,-0.48929,0.38845,-0.076983,0.12373,-0.03719,0.017609,-0.1333
-0.70948,1.0733,0.2594,-0.047283,0.17422,-0.036825,0.031693,0.10604
-0.75898,-0.88532,0.065059,-0.035806,0.11469,-0.03694,-0.059505,-0.016329
-0.6553,1.099,0.52483,0.078284,0.22012,-0.036703,-0.030837,-0.0321
-0.76881,-0.89634,-0.14331,-0.010287,0.12125,-0.034335,-0.14476,0.12863
-0.66134,0.7532,0.63436,0.082832,0.21909,-0.032717,-0.041806,-0.15301
-0.74035,-0.39212,-0.1207,-0.047103,0.12992,-0.037466,-0.14004,0.24401
-0.77375,0.1526,0.51666,0.05802,0.16918,-0.039359,-0.12444,-0.18528
-0.70948,0.58733,0.023116,0.0031878,0.13419,-0.04115,-0.18045,0.21897
-0.7611,-0.7454,0.25412,-0.027276,0.088306,-0.041522,-0.19744,-0.078099
-0.70478,1.0793,0.30756,-0.050597,0.15445,-0.04056,-0.099038,0.075498
-0.65689,-1.3889,-0.0099162,-0.10458,0.047717,-0.039892,-0.17361,0.084211
-0.77495,0.99796,0.52728,0.022309,0.16613,-0.037068,-0.017371,-0.082893
-0.7313,-0.93284,-0.18286,-0.055203,0.044037,-0.038326,-0.096514,0.21702
-0.65866,0.43294,0.5592,0.1038,0.15072,-0.037389,0.010854,-0.17927
-0.75015,-0.21095,-0.13234,0.036728,0.10195,-0.041227,1.3412e-05,0.26752
-0.68512,-0.44964,0.43222,0.1205,0.14296,-0.04004,0.046912,-0.16793
-0.72542,0.55019,0.10444,0.094579,0.15994,-0.044481,0.024853,0.19295
-0.69781,-1.1446,0.16857,0.11949,0.1135,-0.044994,-0.034035,-0.040667
-0.76321,1.0869,0.34089,0.1779,0.23075,-0.044558,0.017128,0.037579
-0.69604,-1.1584,-0.1095,0.076043,0.13578,-0.041792,-0.13783,0.12266
-0.64695,0.93447,0.54746,0.12738,0.26902,-0.036825,-0.060346,-0.12132
-0.72996,-0.70189,-0.20223,-0.036319,0.17297,-0.037806,-0.17644,0.25616
-0.63402,0.35222,0.52716,0.072992,0.26787,-0.035548,-0.10304,-0.19424
-0.80634,0.040212,-0.12653,-0.013627,0.22751,-0.03995,-0.17426,0.2621
-0.70602,-0.95037,0.37075,0.0050312,0.24113,-0.039443,-0.20717,-0.14663
-0.63527,0.69432,0.28384,-0.028875,0.28874,-0.03934,-0.20949,0.16131
-0.6977,-1.4182,0.20678,-0.029858,0.21902,-0.038333,-0.27717,-0.0084437
-0.62793,1.0162,0.59691,0.092203,0.34126,-0.035592,-0.18607,-0.0021158
-0.74773,-1.0708,-0.072146,0.024692,0.25228,-0.040438,-0.33853,0.16263
-0.65797,0.76915,0.72127,0.12443,0.38907,-0.037357,-0.23609,-0.15009
-0.7119,-0.52105,-0.10961,-0.0035241,0.31608,-0.037447,-0.33685,0.27074
-0.70552,-0.024246,0.6613,0.09325,0.39343,-0.037665,-0.32091,-0.19567
-0.73206,0.2506,-0.020721,0.025064,0.39093,-0.036792,-0.31827,0.24878
-0.68858,-1.1204,0.34499,0.0063094,0.37306,-0.036786,-0.3039,-0.089659
-0.64389,0.99543,0.085449,-0.016697,0.4419,-0.035509,-0.25434,0.074232
-0.70668,-0.83705,-0.2997,-0.075987,0.35458,-0.033648,-0.35334,0.05941
-0.71377,1.0817,0.36679,0.0164,0.47141,-0.029188,-0.24593,-0.080167
-0.68609,-0.38999,-0.69866,-0.070438,0.36712,-0.030863,-0.31869,0.17648
-0.67265,0.82939,0.37959,0.081682,0.49188,-0.029098,-0.17028,-0.17319
-0.6622,-0.039048,-0.35128,0.031596,0.39961,-0.031466,-0.25257,0.25925
-0.67742,0.0008067,0.28071,0.15423,0.47408,-0.028527,-0.18395,-0.16528
-0.69798,0.58441,-0.097585,0.10547,0.47851,-0.029785,-0.19772,0.20069
-0.6479,-0.4696,0.089534,0.12537,0.45237,-0.027641,-0.23523,-0.042687
-0.7114,1.2519,0.20888,0.17332,0.56897,-0.027186,-0.086695,0.057196
-0.64202,-0.73399,-0.16665,0.074007,0.43896,-0.029791,-0.19935,0.14513
-0.71207,1.2713,0.45568,0.11602,0.6286,-0.030766,-0.025796,-0.10772
-0.72231,-0.89705,-0.34836,-0.0044618,0.5063,-0.035053,-0.1436,0.29016
-0.61854,0.4652,0.47622,0.10999,0.63988,-0.030279,-0.058753,-0.20203
-0.69513,0.013002,-0.26446,0.018956,0.5945,-0.033783,-0.13351,0.31026
-0.67293,-0.32537,0.26461,0.085754,0.62663,-0.03017,-0.14253,-0.16199
-0.64851,0.7321,0.033607,0.089345,0.64759,-0.020171,-0.17662,0.2125
-0.69074,-1.2176,-0.016989,0.09034,0.59112,-0.019606,-0.27107,-0.00087458
-0.65407,1.0076,0.34427,0.18623,0.72277,-0.020004,-0.19818,0.021005
-0.73847,-1.1006,-0.30035,0.11412,0.64858,-0.021596,-0.32211,0.19952
-0.65735,0.84972,0.49116,0.21477,0.7614,-0.021448,-0.23668,-0.14685
-0.69416,-0.74178,-0.32271,0.11026,0.65964,-0.021596,-0.33818,0.32022
-0.65756,0.32754,0.49171,0.18169,0.73037,-0.018682,-0.25108,-0.19845
-0.67466,0.086939,-0.12762,0.082267,0.7191,-0.022558,-0.25068,0.26784
-0.71232,-0.68199,0.32045,0.081001,0.73294,-0.019773,-0.26025,-0.16262
-0.67136,0.97895,0.24351,0.08867,0.78211,-0.016763,-0.21764,0.14737
-0.63855,-1.4803,0.02929,0.084784,0.71693,-0.015127,-0.26556,-0.0042575
-0.64896,0.90715,0.57217,0.1428,0.80343,-0.014659,-0.13113,-0.030153
-0.65715,-1.2382,-0.14263,0.0059946,0.70936,-0.017745,-0.20247,0.19203
-0.65647,0.72215,0.71276,0.10312,0.82273,-0.015557,-0.13292,-0.1708
-0.62825,-0.60236,-0.19012,0.03816,0.7428,-0.018631,-0.19815,0.28149
-0.6611,-0.21952,0.55684,0.12691,0.80025,-0.019164,-0.14302,-0.20052
-0.62327,0.28113,0.028673,0.061688,0.80344,-0.019831,-0.14917,0.23936
-0.63528,-1.1106,0.27634,0.08831,0.8028,-0.021936,-0.16542,-0.10606
-0.67265,0.95364,0.34468,0.088535,0.84194,-0.014755,-0.12093,0.10582
-0.60045,-1.3019,-0.081936,-0.0051362,0.73829,-0.021288,-0.20647,0.098181
-0.66032,1.0125,0.58132,0.10033,0.84429,-0.0075223,-0.1753,-0.08394
-0.63591,-0.91335,-0.25342,0.024936,0.74081,0.0096637,-0.35152,0.183
-0.61282,0.35024,0.61586,0.10542,0.83945,0.0069235,-0.26819,-0.15941
-0.68157,0.11374,-0.083902,0.023587,0.80038,0.0095418,-0.3058,0.15148
-0.576,-0.22564,0.41981,0.067173,0.82565,0.013899,-0.30015,-0.15671
-0.68574,0.99213,0.10019,0.071405,0.83094,0.01612,-0.29799,0.11359
-0.60753,-0.62207,0.084806,0.11484,0.78182,0.020516,-0.32641,-0.083623
-0.63522,1.2194,0.34214,0.14987,0.83265,0.021947,-0.26309,0.027601
-0.65433,-0.80982,-0.15006,0.029727,0.70445,0.018866,-0.35703,0.0561
-0.60529,1.0161,0.52741,0.12672,0.81126,0.02006,-0.21211,-0.10003
-0.64876,-0.79776,-0.25468,0.062067,0.68078,0.015439,-0.27075,0.22912
-0.64577,-0.11512,0.4177,0.14154,0.75871,0.014092,-0.15999,-0.18684
-0.59274,0.083028,-0.2405,0.071926,0.70691,0.0075909,-0.20384,0.25438
-0.69336,-1.1329,0.13624,0.14353,0.70224,0.0083161,-0.2045,-0.13108
-0.56284,0.85737,-0.0072631,0.20359,0.74168,0.0075781,-0.1851,0.14403
-0.69674,-1.5944,-0.129,0.19569,0.65377,0.011345,-0.26669,0.029304
-0.59496,0.99075,0.16709,0.2777,0.76899,0.014387,-0.18377,-0.035167
-0.62973,-1.3804,-0.55982,0.12341,0.64326,0.013476,-0.32452,0.21452
-0.66665,0.54204,0.2898,0.19491,0.7454,0.013662,-0.23824,-0.16267
-0.57898,-0.6024,-0.41747,0.018115,0.61955,0.013604,-0.39221,0.26516
-0.6729,-0.43036,0.27529,0.028571,0.67625,0.01293,-0.33394,-0.18998
-0.60926,0.28441,-0.14548,-0.068697,0.65949,0.015125,-0.33451,0.22861
-0.6077,-1.0386,0.1126,-0.045234,0.63008,-0.01163,-0.40142,-0.092677
-0.68288,1.0395,0.15032,-0.016081,0.7003,-0.0251,-0.31104,0.080779
-0.5431,-1.4684,-0.10688,-0.067702,0.61463,-0.018451,-0.31336,0.031422
-0.68466,1.0598,0.47204,0.031532,0.68674,-0.022892,-0.19975,-0.063496
-0.5763,-1.073,-0.2992,0.0030465,0.51955,-0.023868,-0.33421,0.13671
-0.62594,0.61514,0.6191,0.14301,0.66899,-0.026826,-0.15056,-0.15866
-0.64119,-0.40297,-0.21854,0.06917,0.56826,-0.02845,-0.16611,0.19449
-0.57114,-0.90089,0.52454,0.10358,0.62037,-0.028148,-0.073029,-0.16148
-0.66311,0.47047,-0.058668,0.069061,0.60846,-0.026216,-0.071642,0.13827
-0.59221,-1.2009,0.066819,0.068811,0.55923,-0.023823,-0.11412,-0.1165
-0.59791,0.98008,0.29711,0.06531,0.62041,-0.024189,-0.054598,0.048483
-0.6555,-1.2426,-0.40172,-0.0095167,0.49161,-0.024567,-0.23188,-0.0087357
-0.54949,0.90892,0.52716,0.056729,0.64208,-0.019825,-0.14122,-0.077709
-0.65826,-0.72287,-0.612,-0.059121,0.47593,-0.023098,-0.36377,0.083919
-0.58819,0.2404,0.50153,0.0037017,0.60158,-0.01976,-0.27035,-0.18285
-0.57456,-0.019217,-0.40644,-0.027115,0.53779,-0.025113,-0.32557,0.19157
-0.67273,-0.66206,0.17413,0.040987,0.54783,-0.02372,-0.3469,-0.17998
-0.51903,0.74715,-0.071291,0.048733,0.58532,-0.023752,-0.28801,0.14673
-0.66081,-1.595,-0.12474,-0.042742,0.52678,-0.020595,-0.33635,-0.051911
-0.58206,0.91797,0.34416,-0.039942,0.58192,-0.019311,-0.29478,0.0041147
-0.56386,-1.3674,-0.26228,-0.1045,0.48109,-0.017938,-0.34301,0.11636
-0.57512,0.59637,0.55079,0.050692,0.56258,-0.0011497,-0.18543,-0.13877
-0.60854,-0.81406,-0.36676,-0.022735,0.48631,-0.0055971,-0.18997,0.19957
-0.62216,-0.25648,0.4766,0.029676,0.54561,-0.0009187,-0.12391,-0.18613
-0.58318,0.21694,-0.17595,-0.008823,0.51712,-0.00046948,-0.13531,0.18592
-0.61204,-0.98118,0.19313,0.077764,0.51232,0.002412,-0.1237,-0.12434
-0.62096,0.90609,0.1489,0.14558,0.53083,0.0012247,-0.12616,0.10144
-0.60593,-1.3176,-0.16718,0.14047,0.44995,-0.0021444,-0.20127,-0.011413
-0.62924,1.2224,0.36004,0.18721,0.50305,-0.00037963,-0.12425,-0.036116
-0.60412,-1.0709,-0.42484,0.094412,0.39365,-0.0020546,-0.2179,0.11965
-0.62561,0.4305,0.39038,0.11545,0.44398,0.0013659,-0.15388,-0.13943
-0.6102,-0.40811,-0.46368,0.0078637,0.36883,-0.0012139,-0.22409,0.18536
-0.61423,-0.2399,0.20878,0.060538,0.3935,-0.0012588,-0.20755,-0.16121
-0.61876,0.43062,-0.2598,0.029271,0.36363,-0.0037937,-0.17057,0.14569
-0.59883,-1.1426,-0.10867,0.018577,0.32883,-0.0044868,-0.17074,-0.10562
-0.62542,1.0972,0.017013,0.055303,0.37207,-0.005135,-0.14423,0.035438
-0.61067,-1.2781,-0.34681,0.0043568,0.29904,-0.0061425,-0.16111,-0.011072
-0.61926,0.98359,0.29312,0.10189,0.36694,-0.004981,-0.055979,-0.072185
-0.61663,-0.34374,-0.371,0.060371,0.28509,-0.0042815,-0.14411,0.05997
-0.61447,0.47464,0.32113,0.16158,0.3256,0.00053807,-0.11272,-0.14004
-0.61814,0.28548,-0.25844,0.068008,0.26393,0.00020436,-0.16429,0.10728
-0.61503,0.078481,0.24267,0.1329,0.26385,0.0076166,-0.16695,-0.14342
-0.61542,0.89052,0.006844,0.094746,0.2617,0.041418,-0.16702,0.084162
-0.61928,-0.66321,0.036414,0.037101,0.22982,0.038209,-0.21204,-0.082601
