tachometer,underhang_axial,underhang_radial,underhang_tangential,overhang_axial,overhang_radial,overhang_tangential,microphone
4.4539,-0.86817,-0.14557,-0.14383,1.2577,0.020028,0.31725,-0.017278
4.4352,1.335,0.2184,-0.025535,1.3167,0.020695,0.36271,-0.012289
4.4655,-0.83739,-0.43606,-0.09988,1.2447,0.018886,0.29595,0.10453
4.4251,0.65896,0.39579,0.003053,1.3143,0.016389,0.34322,-0.13145
4.4704,-0.22516,-0.49859,-0.067265,1.2521,-0.015698,0.30528,0.18044
4.4273,-0.091599,0.24309,0.051616,1.3052,-0.015981,0.35732,-0.17423
4.4597,0.66471,-0.33006,0.062683,1.2923,-0.014248,0.32391,0.1765
4.4392,-0.60582,-0.11458,0.11639,1.2868,-0.015987,0.29252,-0.11575
4.445,1.2467,0.064924,0.12575,1.3378,-0.016289,0.34431,0.076885
4.4551,-0.99547,-0.27198,-0.0047123,1.2665,-0.019286,0.30543,0.0088606
4.428,1.1252,0.32618,0.030537,1.3418,-0.01883,0.3939,-0.060916
4.4667,-0.70688,-0.42623,-0.13794,1.2275,-0.022783,0.30733,0.18132
4.4229,0.74263,0.36074,-0.047913,1.3027,-0.020922,0.37482,-0.16369
4.4668,0.021492,-0.39538,-0.18275,1.2151,-0.0227,0.24276,0.24518
4.4284,-0.24758,0.18762,-0.11935,1.2327,-0.02114,0.26729,-0.16158
4.4539,0.83551,-0.18019,-0.18059,1.2429,-0.021538,0.29814,0.18261
4.4429,-1.0278,-0.12989,-0.1773,1.1851,-0.021256,0.24964,-0.045729
4.4369,1.2131,0.12072,-0.075204,1.2824,-0.023258,0.33405,0.038553
4.4581,-1.3392,-0.40314,-0.11588,1.1835,-0.026018,0.19253,0.11152
4.4232,1.0506,0.31425,0.043986,1.3056,-0.020377,0.27513,-0.10988
4.4663,-0.76809,-0.5247,-0.10296,1.2001,-0.018163,0.2079,0.21707
4.4196,0.12123,0.27475,-0.034091,1.2869,-0.017322,0.32115,-0.19188
4.4622,0.039519,-0.37732,-0.15826,1.2374,-0.016359,0.30623,0.25321
4.4288,-0.86586,0.07005,-0.094845,1.2375,-0.018291,0.32782,-0.14775
4.4474,0.98054,-0.09506,-0.089829,1.2703,-0.0086004,0.33228,0.15713
4.4444,-1.2571,-0.22969,-0.10749,1.1894,-0.003306,0.24392,-0.012824
4.43,1.2944,0.17725,-0.031566,1.2708,-0.0018428,0.32432,0.0035306
4.4575,-1.2787,-0.38201,-0.15602,1.175,-0.002061,0.25177,0.13432
4.4182,0.61955,0.33989,-0.080143,1.2587,-0.00034755,0.34254,-0.14281
4.462,-0.54686,-0.3869,-0.17959,1.1983,-2.667e-05,0.27018,0.2106
4.4184,-0.36934,0.27943,-0.064908,1.2424,-0.0013487,0.29464,-0.18265
4.4542,0.34993,-0.2447,-0.11297,1.2268,-0.00079677,0.25697,0.19702
4.429,-1.0106,0.014938,-0.11032,1.2126,0.00028779,0.25977,-0.12789
4.4397,0.97895,-0.00070419,-0.096027,1.2389,-0.0015219,0.34805,0.099105
4.4457,-1.5211,-0.25238,-0.11278,1.1775,-0.003306,0.32229,-0.0062532
4.4226,0.90175,0.24006,0.038148,1.2467,-0.0024846,0.38967,-0.03614
4.4557,-1.1001,-0.40893,-0.055408,1.1654,-0.0080678,0.28583,0.12909
4.4154,0.3921,0.32191,0.035765,1.2312,-0.01034,0.32541,-0.147
4.4588,-0.25607,-0.36389,-0.097639,1.1811,-0.015589,0.30103,0.20366
4.419,-0.63819,0.2122,-0.012921,1.2208,-0.015916,0.35409,-0.16662
4.448,0.57085,-0.17605,-0.072223,1.2297,-0.017668,0.38346,0.18548
4.4318,-1.4857,-0.062169,-0.08742,1.2107,-0.014036,0.37644,-0.091606
4.4323,0.83741,0.077072,-0.066173,1.2564,-0.012335,0.40349,0.077761
4.447,-1.3865,-0.37161,-0.12851,1.1397,-0.0095438,0.31833,0.061455
4.4173,0.77748,0.15644,-0.031464,1.2458,-0.0076763,0.44725,-0.078683
4.4571,-0.76082,-0.48654,-0.14839,1.1332,0.013142,0.35851,0.18881
4.4124,0.12688,0.27805,-0.047527,1.2237,0.018289,0.43235,-0.18195
4.4549,-0.14176,-0.33217,-0.1497,1.1663,0.016781,0.30076,0.25312
4.4187,-0.84309,0.13742,-0.12734,1.1948,0.023455,0.23666,-0.16968
4.4421,0.6399,-0.12198,-0.15419,1.2329,0.023641,0.20408,0.17847
4.4344,-1.3883,-0.12859,-0.14574,1.1789,0.026048,0.10104,-0.048601
4.4249,1.0273,0.21751,-0.011244,1.2933,0.024944,0.20902,0.025143
4.4493,-1.3091,-0.25179,-0.064754,1.1894,0.025797,0.12342,0.13089
4.4125,0.70132,0.41843,0.043177,1.3213,0.027466,0.22526,-0.13799
4.4551,-0.69765,-0.31194,-0.054336,1.2174,0.028326,0.12616,0.23747
4.411,-0.29164,0.3086,0.047679,1.2904,0.029256,0.24013,-0.19765
4.4488,0.13363,-0.22316,-0.025972,1.2449,0.028069,0.30551,0.22396
4.4218,-1.1842,0.12567,0.001505,1.2279,0.026632,0.38807,-0.14899
4.432,0.75298,0.068123,0.0063929,1.2727,0.027742,0.46899,0.1252
4.4395,-1.6088,-0.15505,-0.04885,1.1794,0.026195,0.42025,0.0035793
4.4144,0.83111,0.23478,-0.014822,1.2784,0.028974,0.55198,-0.026186
4.4545,-1.5349,-0.41053,-0.15358,1.1461,0.028538,0.45681,0.20539
4.4029,0.34122,0.29025,-0.0073843,1.264,0.033941,0.56638,-0.15493
4.4599,-0.73339,-0.46871,-0.026936,1.1747,0.031689,0.44153,0.28967
4.4053,-0.61003,0.17271,0.11367,1.2393,0.035218,0.47047,-0.14841
4.4482,0.6238,-0.40538,0.073043,1.2542,0.030931,0.40275,0.15377
4.4125,-0.68067,-0.15504,0.039252,1.2298,0.029353,0.24559,-0.10185
4.4371,1.0758,-0.021197,0.051706,1.3039,-0.0014514,0.22865,0.069535
4.423,-0.74767,-0.42835,-0.028284,1.2224,-0.0053404,0.11607,0.013144
4.4271,1.1977,0.32824,-0.0029396,1.3351,-0.0010727,0.1832,-0.059918
4.4278,-0.57149,-0.60145,-0.11466,1.2458,-0.0051928,0.041756,0.12997
4.4275,0.52172,0.35093,-0.025773,1.3356,-0.00389,0.056038,-0.15233
4.4189,0.15089,-0.56224,-0.068498,1.2854,-0.0060912,-0.017666,0.18538
4.4441,-0.23764,0.1466,0.0037787,1.2975,-0.0066174,0.042173,-0.16228
4.3919,0.85229,-0.25953,0.02983,1.3203,-0.0088058,0.13927,0.13943
4.48,-0.85287,-0.23553,0.073846,1.262,-0.0075929,0.13309,-0.074521
4.3335,0.98553,0.025223,0.15926,1.3384,-0.0070153,0.24259,0.017525
4.5608,-0.81572,-0.63152,0.077603,1.2156,-0.0078753,0.17364,0.05739
1.4027,0.79118,0.23909,0.15601,1.3127,-0.0064249,0.31212,-0.10078
-0.76148,-0.30738,-0.43216,0.013336,1.1384,-0.012213,0.15861,0.22194
-0.71124,0.47042,0.30649,0.068547,1.3053,-0.0093256,0.31934,-0.18891
-0.61843,0.2181,-0.37285,-0.070431,1.2275,-0.012136,0.23566,0.25441
-0.72628,-0.59436,0.08568,-0.068177,1.3338,-0.011123,0.27996,-0.13746
-0.6684,0.83413,-0.19678,-0.10251,1.3641,-0.011103,0.29356,0.16521
-0.65697,-1.0612,-0.38394,-0.14392,1.3757,-0.0084143,0.19992,0.021565
-0.73211,1.02,0.11479,-0.027841,1.6023,-0.0094925,0.43665,-0.021781
-0.62629,-1.0847,-0.63246,-0.10377,1.4576,-0.013356,0.26546,0.20967
-0.72358,0.54182,0.28955,0.074752,1.7321,-0.0068164,0.47586,-0.15856
-0.66882,-0.56362,-0.55376,0.017293,1.6014,0.014008,0.37231,0.28957
-0.66054,-0.29376,0.21733,0.13802,1.6497,0.015478,0.42912,-0.21281
-0.73201,0.32946,-0.4501,0.043954,1.5004,0.015606,0.2598,0.2802
-0.61975,-1.0498,-0.13144,0.035033,1.589,0.019861,0.25331,-0.103
-0.73421,0.72358,-0.014888,0.018121,1.7493,0.025971,0.431,0.13559
-0.65726,-1.706,-0.351,-0.10441,1.655,0.030168,0.38561,0.026335
-0.67124,0.79595,0.30639,-0.062518,1.7325,0.033665,0.46062,-0.046995
-0.71947,-1.3559,-0.54241,-0.1459,1.586,0.0326,0.31508,0.18616
-0.62972,0.18933,0.36728,-0.01461,1.7184,0.035128,0.48074,-0.17504
-0.72183,-0.49438,-0.48016,-0.056063,1.6523,0.034673,0.48092,0.30045
-0.6653,-0.76259,0.22997,0.023414,1.6783,0.035379,0.53079,-0.20251
-0.6511,0.37325,-0.18583,0.012764,1.669,0.031875,0.52918,0.24331
-0.72685,-1.4205,-0.080028,-0.010191,1.6233,0.032722,0.48052,-0.10373
-0.62046,0.90546,0.13784,0.015783,1.6591,0.03355,0.48232,0.077542
-0.71056,-1.2958,-0.41619,-0.089206,1.5377,0.033139,0.30391,0.10427
-0.65986,0.66821,0.31362,-0.019549,1.6756,0.032844,0.39802,-0.10536
-0.63445,-0.93614,-0.52866,-0.12542,1.5649,0.032568,0.27613,0.2519
-0.73168,0.08654,0.2822,-0.02269,1.6754,0.033505,0.3418,-0.18244
-0.59887,0.052915,-0.27775,-0.10021,1.6604,0.033376,0.29742,0.18916
-0.72296,-0.38665,0.13668,-0.026878,1.6715,0.033325,0.30568,-0.19093
-0.64657,0.47573,-0.17414,0.048122,1.6952,0.034763,0.39575,0.20257
-0.64119,-1.477,-0.33981,0.068984,1.6404,0.023153,0.39929,-0.085668
-0.71722,0.98046,0.12943,0.14297,1.6868,-0.0021124,0.46711,0.056952
-0.59018,-1.8066,-0.55191,0.038475,1.5888,0.00058941,0.42451,0.086571
-0.71463,0.28817,0.37684,0.098536,1.65,-0.0034857,0.49572,-0.12714
-0.63793,-0.68962,-0.40447,-0.0074099,1.5557,-0.006887,0.42142,0.18129
-0.62488,-0.19831,0.32873,0.040942,1.5912,-0.010789,0.50457,-0.15827
-0.72883,0.16594,-0.29937,-0.0091377,1.5613,-0.012919,0.47555,0.17577
-0.5514,-1.134,0.052769,-0.0036461,1.5608,-0.014736,0.45391,-0.14028
-0.74464,0.81605,0.033632,0.0033741,1.6096,-0.014363,0.47363,0.10745
-0.57732,-1.3863,-0.32182,-0.023204,1.5588,-0.010263,0.38622,-0.033074
-0.67846,0.94392,0.2811,0.046497,1.6448,-0.0049489,0.43865,-0.02419
-0.62418,-1.1324,-0.42384,-0.0028304,1.5514,-0.0065212,0.31135,0.14228
-0.67975,0.57417,0.32868,0.075998,1.6243,-0.0021637,0.3727,-0.15841
-0.61713,-0.32913,-0.49759,-0.024399,1.5495,-0.0016888,0.31436,0.2499
-0.64079,-0.43671,0.23286,-0.014218,1.57,-0.0022022,0.32286,-0.16192
-0.66227,0.39279,-0.21677,-0.052589,1.5778,-0.0008096,0.31302,0.18098
-0.67334,-1.1977,-0.051865,-0.063411,1.5467,0.0010515,0.26865,-0.10419
-0.65699,0.72303,0.075273,-0.045536,1.5831,0.002136,0.31996,0.061017
-0.66599,-1.754,-0.36624,-0.12505,1.5235,-0.0022535,0.30074,0.01385
-0.66424,0.72446,0.30394,-0.016999,1.592,0.00055732,0.36037,-0.067779
-0.66945,-1.2976,-0.51588,-0.034951,1.5286,-0.0050259,0.32526,0.13895
-0.6679,0.0019049,0.35496,0.051013,1.5811,0.010524,0.43313,-0.1681
-0.66351,-0.29331,-0.36171,-0.069436,1.5381,0.019855,0.41545,0.19461
-0.67014,-0.71869,0.16891,-0.040905,1.5424,0.016389,0.46145,-0.17426
-0.66385,0.55381,-0.16555,-0.030995,1.5455,0.019746,0.50774,0.15107
-0.66565,-1.343,-0.20171,-0.03964,1.5019,0.020041,0.47837,-0.079608
-0.67175,1.0619,0.088526,-0.015323,1.5411,0.021838,0.52655,0.032055
-0.6571,-1.4352,-0.46045,-0.16142,1.4792,0.021825,0.45773,0.063061
-0.67493,0.59231,0.28086,-0.092854,1.5441,0.026689,0.50529,-0.10455
-0.65807,-0.90886,-0.59397,-0.20295,1.4914,0.022293,0.42835,0.15754
-0.67298,-0.25134,0.14542,-0.087715,1.5363,0.025123,0.42287,-0.1744
-0.66353,-0.11166,-0.51539,-0.093708,1.5136,0.022325,0.37481,0.2004
-0.66533,-1.0686,-0.099088,-0.0079174,1.5134,0.024758,0.33965,-0.14432
-0.67089,0.70139,-0.19284,0.0027318,1.5311,0.023712,0.33479,0.1243
-0.65832,-1.4644,-0.32351,0.0013958,1.4843,0.022794,0.2896,-0.03653
-0.67184,0.85825,0.13859,0.08183,1.5354,0.021344,0.32297,-0.010634
-0.66228,-1.2524,-0.53146,-0.023082,1.4711,0.017705,0.27244,0.10156
-0.66765,0.5204,0.31279,0.020318,1.5284,0.015202,0.32351,-0.1351
-0.66456,-0.6185,-0.43363,-0.13747,1.4857,0.016486,0.29122,0.18241
-0.66255,-0.33476,0.29817,-0.10181,1.516,0.020477,0.36464,-0.17849
-0.66929,0.32489,-0.21461,-0.11394,1.5034,0.02375,0.39538,0.18877
-0.66555,-1.022,-0.0073659,-0.068183,1.4837,0.026875,0.40993,-0.12166
-0.66665,0.94833,0.011771,-0.037334,1.518,0.023359,0.48206,0.083115
-0.66714,-1.3244,-0.34448,-0.11415,1.4554,-0.014569,0.46048,0.0034089
-0.66628,0.88938,0.17637,-0.00060168,1.4974,-0.014171,0.50412,-0.05819
-0.66758,-1.1202,-0.52529,-0.1083,1.3885,-0.014042,0.41071,0.18667
-0.66926,0.25421,0.21186,-0.024373,1.4452,-0.015807,0.49194,-0.16878
-0.66227,-0.32997,-0.46502,-0.14627,1.3876,-0.017502,0.43328,0.24058
-0.67122,-0.50861,0.078915,-0.061831,1.404,-0.017489,0.43568,-0.16586
-0.6621,0.50573,-0.2498,-0.076437,1.4145,-0.019266,0.47739,0.18166
-0.66911,-1.4383,-0.17708,-0.075782,1.3761,-0.020993,0.44829,-0.071576
-0.66719,0.89702,0.060067,-0.019485,1.4447,-0.017887,0.46189,0.044929
-0.66348,-1.5175,-0.38275,-0.088024,1.3626,-0.019112,0.35942,0.09526
-0.67138,0.78299,0.2649,0.045072,1.4501,-0.019825,0.40652,-0.10618
-0.6613,-1.0751,-0.42106,-0.043044,1.373,-0.025132,0.30193,0.21909
-0.6718,0.06328,0.3065,0.043016,1.432,-0.02458,0.33105,-0.17861
-0.6623,-0.07794,-0.25858,-0.10687,1.3984,-0.025921,0.24161,0.23474
-0.66489,-0.81108,0.17054,-0.090869,1.404,-0.023913,0.2214,-0.14678
-0.66893,0.80373,-0.002792,-0.084035,1.4328,-0.023746,0.24126,0.14798
-0.66128,-1.432,-0.12949,-0.10249,1.3776,-0.024317,0.19847,-0.010804
-0.66994,0.9598,0.20312,-0.01628,1.4494,-0.021378,0.27611,-0.0046956
-0.66354,-1.4407,-0.3719,-0.095815,1.3605,-0.021461,0.20715,0.15299
-0.667,0.67134,0.28981,-0.010776,1.4423,-0.021756,0.30767,-0.14104
-0.66624,-1.0213,-0.38965,-0.13444,1.371,-0.01376,0.25253,0.25343
-0.66449,-0.57419,0.25589,-0.018933,1.4143,-0.009255,0.33906,-0.20529
-0.66678,0.11442,-0.27555,-0.10048,1.3806,-0.010667,0.38108,0.26735
-0.66667,-1.5513,-0.027981,-0.11527,1.3509,-0.010539,0.38449,-0.09752
-0.66506,0.70183,0.026437,-0.099251,1.3888,-0.010076,0.44183,0.1286
-0.66782,-1.9818,-0.23047,-0.16277,1.2991,-0.013465,0.40533,0.074062
-0.66465,0.85511,0.2286,-0.040469,1.3828,-0.013247,0.47555,-0.049575
-0.66682,-1.5843,-0.40758,-0.14216,1.2693,-0.015056,0.35561,0.24922
-0.66737,0.13941,0.29711,0.014749,1.358,-0.0089727,0.43964,-0.16545
-0.66418,-0.49251,-0.36496,-0.08144,1.3153,-0.0099802,0.35955,0.24723
-0.67081,-0.54097,0.19619,0.033003,1.3509,-0.0035691,0.34449,-0.1615
-0.6625,0.33997,-0.19053,-0.0024065,1.3521,-0.0021765,0.30348,0.18122
-0.66926,-1.7509,-0.038484,-0.002323,1.3211,-0.0027669,0.24109,-0.071406
-0.66563,0.75294,0.025981,0.021634,1.3739,-0.0067458,0.25386,0.030351
-0.66503,-0.84119,-0.48475,-0.039788,1.2938,-0.0099995,0.16799,0.049992
-0.66908,1.0633,0.34103,0.034127,1.3578,-0.014774,0.24915,-0.074399
-0.66226,-0.66401,-0.66282,-0.090625,1.2759,-0.016937,0.17416,0.1553
-0.6693,0.34184,0.40069,-0.045112,1.3314,-0.015993,0.23525,-0.14393
-0.66404,-0.034977,-0.48862,-0.15841,1.2914,-0.014241,0.26364,0.17256
-0.66536,-0.49937,0.19585,-0.09146,1.2943,-0.018477,0.34349,-0.12507
-0.66711,0.74982,-0.099268,-0.048716,1.3195,-0.0091909,0.43075,0.10353
-0.66263,-0.96211,-0.12155,-0.050186,1.275,0.0051651,0.4443,-0.032855
-0.66703,1.1691,0.23813,0.014582,1.3391,-0.0019583,0.52955,-0.0092225
-0.66466,-0.79573,-0.49253,-0.066642,1.2541,-0.00039889,0.47835,0.089127
-0.66391,0.80856,0.43254,0.045958,1.3299,-0.0012267,0.561,-0.11451
-0.66731,-0.39925,-0.26147,-0.10605,1.1844,0.00034554,0.36128,0.23559
-0.66283,0.33524,0.39437,-0.04578,1.2804,0.0037083,0.39175,-0.15557
-0.66684,0.29333,-0.02764,-0.15503,1.2657,0.0049148,0.33928,0.18662
-0.66576,-0.81856,0.26613,-0.12595,1.2691,0.0047479,0.2606,-0.098372
-0.66277,0.76542,0.18287,-0.11697,1.3227,0.0052999,0.20668,0.092924
-0.66786,-1.0006,0.060253,-0.11243,1.2313,0.0068465,0.041447,0.036216
-0.66246,0.94204,0.33485,-0.0079944,1.3569,0.0075075,0.13189,-0.041348
-0.66726,-1.4881,-0.26121,-0.12821,1.2718,0.0075267,0.049128,0.2115
-0.66633,0.47311,0.4495,-0.0022074,1.3504,0.0093365,0.12955,-0.16406
-0.66219,-0.56871,-0.16557,-0.09182,1.2387,0.0065448,0.049552,0.28656
-0.66943,-0.078993,0.43833,-0.0020083,1.2706,0.010312,0.11227,-0.15771
-0.66116,0.43455,-0.045756,-0.052325,1.2256,0.0087332,0.11702,0.21887
-0.66849,-1.1504,0.094667,-0.075017,1.1888,0.0079888,0.16044,-0.056584
-0.66437,0.95127,0.25724,-0.10684,1.2265,0.0027008,0.25747,0.080268
-0.66384,-1.2168,-0.099249,-0.19846,1.0885,0.0035094,0.17668,0.14019
-0.66796,0.86363,0.51567,-0.042929,1.2442,0.0029831,0.34806,-0.093529
-0.66105,-1.1422,-0.24252,-0.11841,1.1721,0.010716,0.30428,0.23988
-0.66763,0.34562,0.52167,0.046786,1.2577,0.049934,0.40508,-0.18312
-0.66332,-0.49676,-0.23786,0.002796,1.1753,0.040031,0.32483,0.28578
-0.66343,-0.52737,0.31515,0.087932,1.1946,0.04127,0.34511,-0.14476
-0.66684,0.56072,0.075658,0.041873,1.23,0.042233,0.36243,0.17981
-0.66118,-1.1765,0.12421,0.019264,1.1879,0.044305,0.26426,-0.013092
-0.6659,1.3086,0.40317,0.043055,1.2695,0.046269,0.29937,0.021541
-0.66346,-1.2647,-0.10953,-0.064143,1.182,0.046199,0.20409,0.17319
-0.66242,0.83681,0.58932,0.00017549,1.2752,0.050736,0.27183,-0.12729
-0.66662,-0.94363,-0.2402,-0.1507,1.1362,0.051904,0.10268,0.23754
-0.66099,-0.016661,0.54677,-0.052274,1.2391,0.05372,0.15694,-0.19125
-0.66487,0.14222,-0.15572,-0.11028,1.1531,0.052186,0.077898,0.26438
-0.66505,-0.64816,0.23837,-0.022703,1.1834,0.058706,0.073248,-0.10791
-0.6597,0.87443,0.27464,-0.0061639,1.303,0.057423,0.14846,0.13654
-0.66949,-1.1333,0.090485,-0.04806,1.239,0.056191,0.14085,0.039015
-0.65857,1.2183,0.48569,0.053518,1.3007,0.055138,0.24751,-0.027062
-0.66684,-1.5597,-0.090127,0.019708,1.2054,0.050819,0.18998,0.13369
-0.66519,0.50342,0.60824,0.11928,1.2607,0.050242,0.31494,-0.12308
-0.66022,-0.91507,-0.065921,0.0081913,1.1731,0.047719,0.29659,0.23613
-0.67011,-0.64733,0.59632,0.087398,1.2162,0.048368,0.39722,-0.17399
-0.65911,0.33799,0.0084179,0.02895,1.1842,0.044222,0.38357,0.14552
-0.66761,-1.028,0.29811,0.02378,1.1815,0.042207,0.37523,-0.11524
-0.66388,1.0378,0.28938,0.057121,1.2283,0.045775,0.47582,0.073234
-0.66136,-1.8547,-0.046263,0.0042412,1.1697,0.044934,0.40646,-0.0043062
-0.66822,0.69569,0.56016,0.039214,1.2352,0.042701,0.38684,-0.046143
-0.65869,-1.172,-0.40903,-0.042415,1.1286,0.042136,0.22349,0.11933
-0.66747,0.18536,0.60094,0.063749,1.2288,0.044581,0.29324,-0.12699
-0.66227,-0.082634,-0.26176,-0.019401,1.1985,0.043349,0.24964,0.12948
-0.66119,-0.50473,0.43375,0.044179,1.2294,0.045011,0.2317,-0.145
-0.66683,0.58449,-0.0072182,-0.011803,1.1775,0.044094,0.16707,0.11877
-0.65897,-1.6047,0.05832,-0.01601,1.1469,0.043266,0.13133,-0.067341
-0.66364,1.0088,0.25569,0.054847,1.2498,0.044678,0.19833,0.010321
-0.66427,-1.0243,-0.19634,0.026863,1.2228,0.045717,0.15933,0.0089579
-0.65666,0.92303,0.41738,0.052207,1.2951,0.048438,0.2551,-0.0808
-0.66812,-0.71061,-0.39323,-0.024418,1.2579,0.048066,0.24978,0.087448
-0.65752,-0.37938,0.37008,0.061848,1.2978,0.050177,0.31837,-0.15041
-0.66214,0.1769,-0.3898,0.067898,1.2848,0.04847,0.34599,0.14459
-0.6659,-0.92724,0.037872,0.09973,1.2882,0.04883,0.41122,-0.13023
-0.65811,0.86415,-0.14433,0.11148,1.271,0.048246,0.44369,0.096891
-0.66357,-1.179,-0.24907,0.098234,1.2356,0.049452,0.408,-0.036968
-0.66451,1.1966,0.16671,0.1765,1.2477,0.048117,0.40983,-0.010172
-0.65646,-0.97327,-0.25907,0.090892,1.1683,0.046455,0.33471,0.058705
-0.66831,0.72217,0.22624,0.18277,1.2424,0.048618,0.36173,-0.09791
-0.65587,-0.82764,-0.47087,0.13811,1.2419,0.049324,0.29681,0.096526
-0.66826,-0.36703,0.083341,0.2302,1.2698,0.050864,0.23707,-0.13247
-0.66042,0.43208,-0.38344,0.20009,1.2574,0.050383,0.1536,0.096526
-0.65933,-0.76036,-0.13687,0.20122,1.2398,0.037362,0.13186,-0.10412
-0.67171,1.2516,-0.20711,0.18126,1.2563,0.031406,0.13447,0.046049
-0.64937,-1.1831,-0.43447,0.10554,1.2346,0.033081,0.087306,-0.046922
-0.67664,1.0966,0.030163,0.091586,1.264,0.032966,0.11778,-0.035921
-0.64741,-0.60504,-0.55918,0.017196,1.2335,0.035205,0.11709,0.028014
-0.67081,0.81154,0.14289,0.040203,1.2832,0.03516,0.19391,-0.098518
-0.6594,0.065142,-0.50671,-0.014591,1.2839,0.03645,0.22658,0.09728
-0.65923,-0.25743,0.055089,0.042965,1.3077,0.037599,0.306,-0.12106
-0.66604,0.78677,-0.35981,0.055689,1.3038,0.034403,0.35579,0.08645
-0.65768,-1.1584,-0.19579,0.093757,1.2869,0.035866,0.35221,-0.101
-0.65917,1.1942,-0.028,0.15961,1.3073,0.034326,0.38244,0.0053316
-0.66841,-0.84741,-0.35999,0.095658,1.2607,0.035308,0.37091,-0.048041
-0.64946,1.0213,0.18952,0.093821,1.2688,0.035552,0.40168,-0.052179
-0.67147,-0.34269,-0.4519,-0.003781,1.2156,0.033126,0.3482,0.05503
-0.65373,0.57024,0.23084,0.033928,1.2354,0.034955,0.31605,-0.11205
-0.66143,0.63365,-0.30361,-0.038349,1.222,0.033049,0.26422,0.051695
-0.66589,0.049396,0.11278,-0.063835,1.2366,0.030585,0.25706,-0.11327
-0.65371,1.1987,-0.13184,-0.075917,1.2571,0.031522,0.2351,0.046341
-0.66887,-0.36312,-0.17254,-0.075454,1.2491,0.032395,0.20052,-0.071771
-0.65624,1.4976,0.17039,0.019547,1.2829,0.036784,0.22858,-0.025967
-0.65917,-0.14023,-0.18823,-0.0066456,1.257,0.031875,0.2116,-0.027086
-0.6662,1.1936,0.18798,0.048623,1.2849,0.038562,0.22777,-0.074083
-0.65235,-0.054121,-0.5239,-0.015895,1.2383,0.019752,0.20787,0.086231
-0.6677,0.51091,0.077907,0.016753,1.2408,0.007854,0.27721,-0.10426
-0.65568,0.8699,-0.34,-0.060412,1.2297,0.014637,0.31124,0.033247
-0.65925,0.094992,-0.024762,-0.092944,1.2211,0.010986,0.34416,-0.10536
-0.66613,1.1749,-0.28129,-0.098454,1.2186,0.01252,0.39683,0.034756
-0.65133,-0.5094,-0.4866,-0.10916,1.1847,0.007623,0.40345,-0.032733
-0.66867,1.2496,0.0359,-0.071838,1.2108,0.0071802,0.47449,-0.04332
-0.65705,-0.30022,-0.42786,-0.075544,1.1737,0.00358,0.47298,0.0021677
-0.65873,0.58665,0.14899,0.0025841,1.1905,0.0030666,0.49623,-0.083769
-0.66675,0.45372,-0.45949,-0.0011219,1.157,-0.0011305,0.49119,0.06547
-0.65069,0.68427,0.098374,0.035951,1.1574,0.003612,0.48939,-0.077539
-0.6659,1.2398,-0.20895,0.055611,1.1442,0.0035607,0.45944,-0.01521
-0.65666,0.35991,-0.053349,-0.010711,1.1202,0.0077321,0.43644,-0.078634
-0.65607,1.4431,-0.030826,-0.047303,1.1239,0.0097728,0.42097,-0.02402
-0.66657,0.16811,-0.17065,-0.13758,1.087,0.0085086,0.3788,-0.031127
-0.6505,1.4805,0.21428,-0.13595,1.1077,0.010447,0.39849,-0.063058
-0.66702,0.25518,-0.18402,-0.1805,1.0779,0.0053384,0.36097,-0.011291
-0.65643,1.0143,0.2083,-0.094498,1.0907,0.0096702,0.38174,-0.082285
-0.65846,0.83037,-0.23145,-0.054727,1.0736,0.0061919,0.35936,-0.00019312
-0.666,0.52853,0.057408,-0.0034085,1.0676,0.0070262,0.35546,-0.078829
-0.65466,1.2653,-0.10763,0.050878,1.0629,0.0003648,0.3829,-0.0045739
-0.66408,0.16655,-0.075242,0.10513,1.0308,0.018404,0.36647,-0.044269
-0.65713,1.509,0.12826,0.1527,1.0333,0.043317,0.3999,-0.051643
-0.65783,0.24193,-0.036608,0.10872,0.99422,0.031791,0.38994,-0.030348
-0.66629,1.1844,0.24757,0.10974,1.0004,0.036957,0.4034,-0.06666
-0.65065,0.3437,-0.24028,0.026394,0.96004,0.033595,0.40522,0.018571
-0.66807,0.84199,0.21997,0.010465,0.96907,0.036181,0.40784,-0.088394
-0.65703,0.92087,-0.15747,-0.046692,0.95113,0.033819,0.38157,0.0072786
-0.65996,0.19525,0.11528,-0.03594,0.94481,0.034936,0.40194,-0.09129
-0.66262,1.2342,-0.1954,0.016734,0.95543,0.032863,0.36693,0.009542
-0.6555,0.24027,-0.34837,0.032618,0.92979,0.030976,0.35388,-0.050694
-0.66078,1.6167,-0.0071475,0.066383,0.94774,0.031714,0.41948,-0.036651
-0.66319,0.17437,-0.61415,0.0011967,0.90759,0.031778,0.34872,-0.041348
-0.64983,1.1583,0.12996,0.0096236,0.90696,0.036983,0.37477,-0.072306
-0.67309,0.66229,-0.95141,-0.034181,0.87193,0.039935,0.36379,-0.015891
-0.64127,0.6156,-0.014766,-0.046493,0.86933,0.043035,0.34473,-0.10494
-0.6771,1.0697,-0.72104,-0.093689,0.84567,0.0422,0.34533,0.0091283
-0.64192,0.24474,-0.32843,-0.11346,0.82873,0.041803,0.29983,-0.11383
-0.67277,1.3077,-0.20958,-0.11298,0.82428,0.039922,0.29009,0.016795
